Year,biomass_relative_to_msy,total_biomass,spawning_stock_biomass,total_catch,fishing_mortality,exploitation_rate,total_biomass_relative_to_msy,spawning_stock_relative_to_msy,fishing_mortality_relative_to_msy,catch_relative_to_msy
1978.192468619247,15.052211719058947,12285432.960748063,5065078.468164517,506666.8193098774,0.6800233158004181,0.3095236896906626,10.328967077293584,12.980065419038722,3.4192362437516586,4.85159984930069
1978.439330543933,16.663463802920113,13563467.797959052,5636232.901739694,572206.5117544326,0.751074063356438,0.3482248260221233,11.410595100858654,14.384251764683908,3.749725529728694,5.424877687278811
1978.6861924686195,13.85301264151592,11244941.837512955,4709802.331602378,485131.7891740519,0.6229447319415656,0.2941403457860163,9.46603821595061,11.970516708484803,3.087656605837581,4.554936279576518
1978.9330543933052,16.69529739580038,13514712.157789556,5705378.470007747,596080.7838737854,0.7489985867071396,0.3601122496170281,11.383969280438595,14.441448231773244,3.685304238144553,5.543952376395223
1979.179916317992,16.671695202451936,13458731.9348893,5682152.045577211,607600.1799912459,0.7553488044111878,0.3613557368659403,11.335070568548598,14.418925138302187,3.6409115658312663,5.576035062475568
1979.4267782426775,12.9635754320484,10436261.01509479,4393275.493162555,482504.7086900609,0.5958970320825883,0.2812285750559755,8.785487406944517,11.205198627418792,2.7991630356435286,4.363073824337827
1979.673640167364,16.084308555986187,12911943.844904857,5419191.061129162,611364.3539496071,0.7501642890673819,0.3492395899900895,10.864464510549782,13.894203458643425,3.432619627154386,5.44787576151184
1979.92050209205,13.1431467757189,10520348.764231978,4401850.748669589,510155.330631937,0.6220004706736536,0.2856367110378701,8.847841474851725,11.34649751111877,2.771288760972366,4.480401549259265
1980.1673640167364,12.396044758081342,9997345.46448064,4132316.518341714,491009.6490351488,0.6133310625837771,0.2752125331643559,8.42466195672378,10.680602313443922,2.74764305768822,4.294586646692276
1980.4142259414225,15.26352904798696,12468802.235160949,5067138.957088804,617006.92995081,0.8002170716553219,0.3496645981010001,10.540935100389136,13.115959923159068,3.654686712124756,5.401000870534779
1980.6610878661088,14.744527063680964,12205046.861422723,4873584.755703513,608549.9717007141,0.8184051279789603,0.3486574767430868,10.35142042421011,12.634369906976358,3.804214837306461,5.331307850610366
1980.9079497907949,10.922746186202822,9165546.59075185,3593893.31961844,460509.6360047057,0.6414232402163146,0.2667110952865504,7.799106590960608,9.331969982858007,3.0301476334096846,4.037662303092549
1981.1548117154807,13.014617687626115,10980287.49833586,4249690.722158368,557873.8411807595,0.7877860396928638,0.3285756094295005,9.35317338205237,11.11206167932045,3.870945877914345,4.908633512036857
1981.4016736401677,10.473473023076467,8839670.734169507,3387636.5850128788,455065.72326887527,0.6435671678330384,0.2733830971525949,7.527586745712657,8.949529544730552,3.3265595097695884,4.024336352474956
1981.648535564853,12.9037260341479,10894950.269845428,4133495.201520898,568277.1835776703,0.8048518591864949,0.3479788797869529,9.275088465658229,11.035049585790135,4.36171290364944,5.050441375520154
1981.89539748954,14.322472925758811,12097470.670538267,4542864.116723547,639305.2013020068,0.9067524855597838,0.3987586717021236,10.295779086927006,12.258301299263684,5.136614210283592,5.70927868799611
1982.142259414226,11.49169906746951,9731566.259819034,3655838.039809281,525294.7427101441,0.7513336795842895,0.3315812011863762,8.283435954678131,9.842349812760103,4.399012481332354,4.66796000221008
1982.389121338912,13.677840108286263,11631872.840007393,4406117.982014849,644848.0499646384,0.9342787210463228,0.4099675278783505,9.905634080043672,11.721881256682831,5.603534304529202,5.6635399815492615
1982.6359832635983,14.384778595969388,12285187.485528976,4692137.268088559,699047.2339182585,1.0251239749809915,0.4474370490581419,10.46694040708214,12.335337876187682,6.284189696919385,6.070659647562228
1982.8828451882848,14.645950974169372,12561910.040608387,4837349.858439131,733229.6601864275,1.0875579962763229,0.4723249355497245,10.707779979819724,12.567138229987917,6.8009432671515535,6.298678846199949
1983.129707112971,13.409602801436291,11505082.950826049,4479804.034309783,674436.5931454872,1.0168513326647166,0.433614659714849,9.87028727543696,11.513624797452712,6.223363749264864,5.733353528979191
1983.376569037657,10.8894948096719,9311788.493828865,3676165.048342103,537828.9041583248,0.8287172988905929,0.3424671434029334,8.084283508585923,9.355949042896937,4.772853689912837,4.522767050797111
1983.623430962343,14.293105563228105,12180880.943175577,4876096.697053726,692814.6519420526,1.0916868176861414,0.4366592521388444,10.702841192571912,12.288372760524318,5.890854943069186,5.759302956549452
1983.870292887029,13.590342652294751,11542071.887710547,4685426.670273826,646105.5933981311,1.0418149393400011,0.4028036152258853,10.265038877068385,11.692021865861037,5.2408888828357885,5.305416769899882
1984.1171548117156,12.299903117192258,10390551.115890522,4244617.28192558,585585.1961316456,0.9433100407826768,0.3635669566403836,9.301185474815105,10.585926709591623,4.560826213194472,4.757640169547746
1984.3640167364017,10.8447707163449,9093783.947755482,3706284.7386131473,529118.8010873531,0.8290967984945814,0.3297621235174036,8.142083730107592,9.334167256508966,4.004064633489159,4.2653313204638525
1984.610878661088,9.63260499462799,8017479.6140982015,3259949.0837404635,481333.4012061301,0.734106571358328,0.3010646835596071,7.179945830527994,8.291381731522899,3.541269888642879,3.851109370831307
1984.857740585774,10.187115848017635,8415839.997304743,3413763.854468567,521028.2806296487,0.773918968829017,0.3270099940268371,7.538315798811274,8.769246970786888,3.729037556949895,4.138803469868514
1985.10460251046,11.756030421961416,9685776.417565696,3912991.289743744,607109.5799383605,0.9020056489775208,0.3854791862845985,8.679345162162544,10.121144411632672,4.389657127767245,4.822844755334238
1985.3514644351465,12.20309382381831,10093090.529412204,4051778.380286362,624952.0571404713,0.9623243470174424,0.4060407063265996,9.050315569432936,10.508445305482429,4.796451785192543,5.013178366530376
1985.5983263598323,13.021728616145293,10812328.670537718,4312755.640883733,661204.7003674819,1.0550151144237003,0.4396622887351895,9.701686284281054,11.216001689494552,5.37760010301641,5.35697562799539
1985.8451882845188,9.374290340472731,7814505.841997958,3096831.7014292898,471860.4789590258,0.780027829400604,0.3211679381282807,7.016481001302166,8.076255900807366,4.060558935184821,3.861931659406256
1986.092050209205,13.517834301219,11270766.489678496,4471024.248454801,680138.8902450288,1.1371948978926063,0.4664128501074547,10.1188979030092,11.65324230450486,5.950583262320174,5.54093691733701
1986.3389121338912,12.417804308735858,10289874.237685507,4138078.886299103,633368.7807271689,1.028990086193804,0.4260704291726629,9.22560524194399,10.718325021467422,5.2753382703419005,5.009004064463808
1986.5857740585773,10.066264805099204,8289913.250965927,3379367.090779165,520345.2960280021,0.8215002126961758,0.3434608591431987,7.422235783621406,8.699402281639355,4.122325429591243,3.995112155276291
1986.832635983264,12.77825432117127,10458440.869279835,4321270.835382882,669267.718482568,1.026872182022806,0.4335626225258094,9.35075162473944,11.05676494680825,5.038424830145318,4.988931774426112
